Last Name,First Name,Middle,Prefix/Suffix,Comments,Started Serving,Ended Serving,Elected,GA #,District,County,Party,Office,Position,Ref,Barcode
Palese,Paul,M.,,,1933,1943,,,4,NC,,Wilmington City Council,,RG5100 Box 1,131598
Palese,Elizabeth,C.,,"Appointed vice Paul M. Palese Feb. 2, 1943",1943,1943,,,4,NC,,Wilmington City Council,,RG5100 Box 1,131598
Palmer,Abram,,,,1885,1886,,,,NC,,State Representative,,,
Palmer,James,Carey,,,1907,1908,,,10,SC,,State Representative,,,
Palmer,J.,Carey,,,1919,1920,,97,,SC,R,State Senator,,,
Palmer,J.,Carey,,,1921,1922,,98,,SC,,State Senator,,,0
Palmer,T.,Harold,,Special Session in December,1951,1952,,116,10,SC,R,State Representative,,,
Paolino,Daniel,J.,,"Appointed Mar 27, 1958 to replace Harry H. Read, deceased.  92nd Session",1958,1964,,,3,NC,,Wilmington City Council,,RG5100 Box 1,131598
Pappegoya,John,,,,1653,1654,,,,,,,Swedish Rule Governor,Conrad p. 256,0
Paradee,Stephen,,,,1808,1810,,,,KC,,State Representative,,,
Paradee,Charles,H.,,,1903,1904,,,2,KC,,State Representative,,,
Paradee,Frank,R.,,,1907,1908,,,2,NC,,State Representative,,,
Paradee,Garrett,D.,,,1919,1920,,97,2,KC,,State Representative,,,
Paradee,William,C.,,,1927,1928,,101,8,KC,D,State Representative,,,
Paradee,William,C.,,Special Session December,1951,1952,,116,8,KC,D,State Representative,,,
Paradee,Willlam,C.,,,1955,1956,,118,5,KC,D,State Senator,,,
Pardee,Edward,T.,,,1925,1926,,100,2,KC,R,State Representative,,,
Pardee,Edward,T.,,,1929,1930,,102,2,KC,R,State Representative,,,
Parke,Thomas,,,"History of Delaware 16091888, by T Scharf",1758,1760,,,,,,,,,0
Parker,Peter,S.,,,1830,1835,,,,,,Treasurer,,,
Parker,James,,Esq.,,1835,1836,,,,SC,,State Representative,,,
Parker,Isaac,Thomas,,,1904,1904,,,,,,State Senator,President,,0
Parker,Isaac,Thomas,,,1905,1906,,,90,,,State Senator,,,0
Parker,Isaac,,,,1907,1908,,,91,,,State Senator,President,,0
Parker,Charles,W.,,,1919,1920,,97,2,SC,,State Representative,,,
Parker,Eddy,,,replacing Thurman Adams,2009,,,,,SC,D,Senator,,RG5100 Box 1,131598
Parson,Wm.,N.,,,1929,1930,,102,3,SC,,State Representative,,,
Paskey,Walter,J.,Sr.,,1921,1922,,98,6,KC,D,State Representative,Speaker,,
Paskey,Walter,,,,1935,1935,,105,9,KC,,State Representative,,,0
Paskey,Walter,,,,1937,1938,,106,9,KC,,State Representative,,,0
Paskey,William,,,,1941,1942,,108,6,KC,D,State Representative,,,
Paskey,William,,,,1949,1950,,115,8,KC,D,State Representative,,,
Paskey,William,M,,"State Manuels, RR at Archives",1951,1953,,,,,,,,,0
Paskey,William,J.,Jr.,,1959,1960,,120,8,KC,D,State Representative,,,
Paskey,William,J.,Jr.,,1961,1962,,121,8,KC,D,State Representative,,,
Paskey,William,J,Jr,"State Manuels, & Comm of Elections Results",1967,1969,,,,,,,,,0
Patterson,Samuel,,,,1778,,,,,,,Treasurer,,,
Patterson,Charles,A.,,,1941,1942,,108,1,NC,R,State Representative,,,0
Pawson,Robert,E.,,,1959,1960,,120,11,NC,R,State Representative,,,
Pawson,Robert,E.,,,1961,1962,,121,11,NC,R,State Representative,,,
Paxson,Merritt,M.,Esq.,,1863,1866,,,,NC,,State Representative,,,
Paynter,Samuel,,,,1796,1800,,,,SC,,State Representative,,,
Paynter,Samuel,,,Replaced Daniel Rogers who died,1807,1807,,,,SC,,State Senator,,,
Paynter,Samuel,,Jr.,,1808,1808,,,,SC,,State Senator,,,
Paynter,Samuel,,,,1808,1813,,,,,,Treasurer,,Conrad p. 259,0
Paynter,Samuel,,,,1809,1809,,,,SC,,State Senator,,,0
Paynter,Samuel,,,,1810,1810,,,,SC,,State Senator,,,0
Paynter,Samuel,,,,1811,1811,,,,SC,,State Senator,,,0
Paynter,Samuel,,Jr.,,1812,1812,,,,SC,,State Senator,,,0
Paynter,Samuel,,,,1813,1813,,,,SC,,State Senator,,,0
Paynter,Samuel,,Esq.,Sworn in 1/14/1823,1823,1823,,,,,,State Senator,,,
Paynter,Samuel,,,,1824,"1825, 27",,,,SC,F,Governor,,,
Paynter,Samuel,,Esq.,Resigned 1824,1824,1824,,,,,,State Senator,,,0
Paynter,Samuel,,Esq.,,1845,1846,,,,SC,,State Representative,,,
Paynter,Samuel,R.,,,1847,1848,,,,SC,,State Senator,,,
Paynter,Samuel,R.,,,1849,1850,,,,SC,,State Senator,,,0
Paynter,Lewis,,,,1853,1859,,,2,NC,,Wilmington City Council,,RG5100 Box 1,131598
Paynter,John,H.,,,1867,1868,,,,SC,,State Senator,,,
Paynter,John,H.,,,1869,1870,,,,SC,,State Senator,,,0
Paynter,Lewis,,,,1870,1872,,,4,NC,,Wilmington City Council,,RG5100 Box 1,131598
Paynter,John,H.,,,1871,1875,,,,,,Secretary of State,,Conrad p. 260,
Paynter,Lewis,,,,1875,1883,,,4,NC,,Wilmington City Council,,RG5100 Box 1,131598
Paynter,John,H.,,,1885,1887,,,,,,Attorney General,,,
Pedrick,George,A.,,,1951,1952,,116,5,NC,R,State Senator,,,
Pedrick,George,A.,,,1953,1954,,117,5,NC,,State Senator,,,0
Peel,Archie,L.,,,1935,1935,,105,11,NC,,State Representative,,,0
Peeney,Thomas,E.,,,1951,1952,,116,1,NC,R,State Senator,,,
Peeney,Thomas,E.,,,1953,1954,,117,1,NC,,State Senator,,,0
Peery,William,,,,1794,1795,,,,SC,,State Representative,,,
Peet,Albert,B.,,,1917,1918,,96,10,KC,R,State Representative,,,
Penington,John,B.,,,1857,1858,,,,KC,,State Representative,,,
Penington,John,B.,,,1859,1859,,,,,,Chief Clerk of the House,,,0
Penington,John,B.,,,1863,1864,,,,,,Chief Clerk of the House,,,0
Penington,John B.,B.,,,1871,1871,,,,,,Chief Clerk of the House,,,0
Penington,John,B.,,,1874,1879,,,,,,Attorney General,,,
Penington,John,B.,,,1886,1890,,,,,,US Representative,,Conrad p. 262,0
Pennewell,Simeon,S.,,Also spelled Penewill,1909,1913,,,,KC,R,Governor,,,
Pennewill,Caleb,S.,Esq.,,1859,1860,,,,KC,,State Representative,,,
Pennewill,John,C,,"History of Delaware 16091888, by T Scharf",1862,1864,,,,,,,,,0
Pennewill,Caleb,S.,,,1879,1880,,,,KC,,State Senator,,,
Pennewill,Caleb,S.,,,1881,1882,,,,KC,,State Senator,,,0
Pennewill,Simeon,S.,,,1899,1900,,,,SC,,State Senator,,,
Pennewill,Simeon,S.,,,1901,1902,,,,SC,,State Senator,,,0
Pennewill,Simeon,S.,,,1903,1904,,,,SC,,State Senator,,,0
Pennewill,Simeon,S.,,,1905,1906,,,90,SC,,State Senator,,,0
Pennewill,James,,,,1909,,,,,,,Chief Justice,,,
Pennington,John,B.,,,1886,1890,,,,,,,,,
Pennington,Frank,J.,,,1904,1905,,,13,NC,,State Representative,,,
Pennington,Frank,J.,,,1906,1907,,,13,NC,,State Representative,,,
Pennington,William,K.,,,1939,1940,,107,12,NC,R,State Representative,,,
Pennington,William,K.,,,1941,1942,,108,10,NC,R,State Representative,,,0
Penny,David,,Esq.,,1824,1825,,,,NC,,State Representative,,,
Penuel,Manford,,,,1939,1940,,107,6,SC,R,State Representative,,,
Pepper,Asbury,C.,Esq.,,1855,1856,,,,SC,,State Representative,,,
Pepper,Eli,,,,1901,1902,,,9,SC,,State Representative,,,
Pepper,Fred,,,"Yes, there were 2 Peppers",1939,1940,,107,7,SC,R,State Representative,,,
Pepper,Frederick,W.,,"Yes, there were 2 Peppers",1939,1940,,107,10,SC,R,State Representative,,,
Pepper,Joseph,Earl,,,1955,1956,,118,6,SC,D,State Representative,,,
Perkins,Thomas,,,,1804,1805,,,,NC,,State Representative,,,
Perkins,Thomas,,,,1806,1806,,,,NC,,State Representative,,,
Perkins,Thomas,,,,1807,1807,,,,NC,,State Senator,,"Journal, Conrad p. 264",
Perkins,Thomas,,,,1808,1808,,,,NC,,State Senator,,"Journal, Conrad p. 264",0
Perkins,Thomas,,,,1809,1809,,,,NC,,State Senator,,"Journal, Conrad p. 264",0
Perkins,Henry,W.,,,1889,1893,,,8,NC,,Wilmington City Council,,RG5100 Box 1,131598
Perkins,Henry,W.,,,1893,1895,,,,NC,,Wilmington City Council,President 1893-1895,RG5100 Box 1,131598
Perry,Francis,T.,Esq.,,1871,1872,,,,NC,,State Representative,,,
Perry,Thomas,J.,,,1883,1884,,,,SC,,State Representative,,,
Perry,William,,,,1887,1888,,,,SC,,State Representative,,,
Peterson,Edward,,,,1965,1966,,,,,,Chief Clerk of the House,,,0
Peterson,Russell,,,,1969,1973,,,,SC,R,Governor,,,
Petrilli,Joseph,R.,,Replaced Worthen 7/1978,1978,1978,,129,27,NC,R,State Representative,,,0
Pettyjohn,Roy,E.,,,1923,1924,,99,1,SC,D,State Representative,,,
Pharo,Horatio,W.,,,1909,1910,,,13,NC,,State Representative,,,
Phelan,Hattie,,,"Appointed Sept 14, 1967 to replace the deceased Samuel Moon 94th Session",1967,1968,,,8,NC,,Wilmington City Council,,RG5100 Box 1,131598
Phelan,Hattie,,,,1969,1976,,,3,NC,,Wilmington City Council,,RG5100 Box 1,131598
Philips,George,,,May be spelled Phillips,1820,1821,,,,SC,,State Representative,,,
Phillips,Thomas,,,,1807,1807,,,,NC,,,,,
Phillips,John,R.,,,1807,1807,,,,NC,,State Representative,,,
Phillips,Thomas,,,,1808,1809,,,,NC,,State Representative,,,
Phillips,William,D.,,,1808,1810,,,,NC,,State Representative,,,
Phillips,Thomas,,,,1811,1811,,,,NC,,State Representative,,,
Phillips,George,,,,1820,1821,,,,SC,,State Representative,,,
Phillips,Spencer,,Esq.,,1824,1825,,,,SC,,State Representative,,,
Phillips,Spencer,,Esq.,,1826,1826,,,,SC,,State Representative,,,
Phillips,George,,,,1827,1827,,,,SC,,State Representative,,,
Phillips,John,M.,,,1847,1848,,,,SC,,State Representative,,,
Phillips,John,M.,,,1851,1852,,,,SC,,State Senator,,,
Phillips,John,M.,,,1853,1854,,,,SC,,State Senator,Speaker 1853,,0
Phillips,Thomas,J.,,,1857,1858,,,,SC,,State Representative,,,
Phillips,William,S.,Esq.,,1861,1862,,,,SC,,State Representative,,,
Phillips,James,R.,,,1869,1870,,,8,NC,,Wilmington City Council,,RG5100 Box 1,131598
Phillips,Joseph,R.,,Phillips appointed vice Maximilian L. Lichtenstein 42nd Session,1873,1884,,,7,NC,,Wilmington City Council,,RG5100 Box 1,131598
Phillips,John,W.,Esq.,,1875,1876,,,,SC,,State Representative,,,
Phillips,George,H.,Esq.,,1875,1876,,,,SC,,State Representative,,,
Phillips,Harlan,E.,,,1913,1914,,,5,SC,,State Representative,,,
Phillips,John,T.,,,1921,1922,,98,4,SC,D,State Representative,,,
Phillips,George,F.,,,1925,1926,,100,8,SC,D,State Representative,,,
Phillips,Edward,C.,,,1931,1932,,103,10,SC,R,State Representative,,,
Phillips,John,W.,,1932 Special Session,1932,1932,,103,8,SC,D,State Representative,,,
Phillips,John,W.,,1934 Special Session,1933,1934,,104,8,SC,D,State Representative,,,
Phillips,Samuel,U.,,,1941,1942,,108,5,SC,D,State Representative,,,
Phillips,Raymond,B.,,1944 Special Session,1943,1944,,109,6,NC,R,State Representative,,,
Phillips,Raymond,B.,,,1945,1946,,110,6,NC,R,State Representative,,,
Phillips,Raymond,B.,,,1946,1946,,110,6,NC,,State Representative,,,0
Phillips,Howard,W.,,,1947,1948,,114,13,NC,D,State Representative,,,
Phillips,Raymond,B.,,,1947,1948,,114,,NC,R,State Senator,,,
Phillips,Raymond,B.,,,1949,1950,,115,,NC,,State Senator,,,0
Phillips,William,Harrison,,,1961,1962,,121,5,SC,D,State Representative,,,
Pickels,Henry,F.,,John H. Moore appointed vice for Speakman in 53rd Session,1883,1885,,,5,NC,,Wilmington City Council,,RG5100 Box 1,131598
Pickles,Henry,F.,,,1866,1869,,,3,NC,,Wilmington City Council,,RG5100 Box 1,131598
Pickles,Henry,F.,,,1869,1875,,,5,NC,,Wilmington City Council,,RG5100 Box 1,131598
Pierce,Abraham,,,,1796,1796,,,,KC,,State Representative,,,
Pierce,Joseph,,,,1811,1812,,,,NC,,State Representative,,,
Pierce,Joseph,,,,1818,1818,,,,NC,,State Representative,,,
Pierce,William,H.,,,1862,1865,,,1,NC,,Wilmington City Council,,RG5100 Box 1,131598
Pierce,George,F.,,,1895,1896,,,,SC,,State Senator,,,
Pierce,George,F.,,,1897,1898,,,,SC,,State Senator,,,0
Pierce,George,Fisher,,,1911,1912,,,1,SC,R,State Senator,,,
Pierce,George,Fisher,,,1913,1914,,,1,SC,,State Senator,,,0
Pierce,Edward,C.,,,1915,1915,,,,,,Chief Clerk of the House,,,0
Pierce,Willard,R.,,,1935,1935,,105,10,KC,R,State Representative,,,
Pierson,Joseph,D.,,,1865,1868,,,3,NC,,Wilmington City Council,,RG5100 Box 1,131598
Pierson,William,H.,,,1899,1901,,,5,NC,,Wilmington City Council,,RG5100 Box 1,131598
Pilling,John,,Esq.,,1867,1868,,,,NC,,State Representative,,,
Pilling,John,,,,1881,1882,,,,NC,,State Representative,,,
Pilling,John,,,,1891,1892,,,,NC,,State Senator,,,
Pilling,John,,,,1893,1894,,,,NC,,State Senator,,,0
Pilling,John,,,,1899,1900,,,,NC,,State Representative,,,
Pilling,Richard,T.,,May be spelled Piling,1901,1902,,,8,NC,,State Representative,,,
Pinder,Richard,E.,Sr.,,1939,1940,,107,10,NC,D,State Representative,,,
Pippin,Robert,,,"State Manuels, RR at Archives",1953,1955,,,,,,,,,0
Pleasanton,John,,,,1807,1807,,,,KC,,,,,
Pleasanton,John,,,,1808,1808,,,,KC,,State Representative,,,
Pleasanton,John,,,,1815,1815,,,,KC,,State Representative,,,
Pleasanton,John,,Esq.,,1824,1824,,,,KC,,State Representative,,,
Pleasanton,Edward,L.,,1944 Special Session,1943,1944,,109,13,NC,R,State Representative,,,
Plunkett,Philip,,,,1863,1869,,,1,NC,,Wilmington City Council,,RG5100 Box 1,131598
Poling,Edward,M.,,,1989,,,,,,,New Castle County Justice of the Peace,,,
Polk,Daniel,,,,1793,1793,,,,SC,,State Senator,,,
Polk,Charles,,,,1794,1794,,,,SC,,State Representative,,,
Polk,John,,,,1808,1808,,,,SC,,State Representative,,,
Polk,Charles,,,,1814,1815,,,,SC,,State Representative,,,
Polk,Charles,,,,1818,1818,,,,KC,,State Representative,,,
Polk,William,,,,1818,1820,,,,SC,,State Representative,,,
Polk,William,N.,Esq.,,1823,1824,,,,SC,,State Representative,,,
Polk,Charles,,,,1824,1824,,,,KC,,State Representative,,,
Polk,William,,,November election 1824,1824,1824,,,,SC,,State Senator,,,
Polk,Charles,,,November election 1824,1824,1824,,,,KC,,State Senator,,,
Polk,William,,,,1825,1827,,,,SC,,State Senator,,,0
Polk,Charles,,,,1825,1826,,,,KC,,State Senator,,,0
Polk,William,,,,1826,1826,,,,SC,,State Senator,,,0
Polk,Charles,,,,1826,1826,,,,KC,,State Senator,Speaker,,0
Polk,Charles,,,,1827,1830,,,,SC,F,Governor,,,
Polk,William,Nutter,,,1827,1827,,,,SC,,State Senator,,,0
Polk,Charles,,,,1827,1827,,,,KC,,State Senator,,,0
Polk,Charles,,,One year term,1833,1833,,,,KC,,State Senator,,,
Polk,Charles,,,,1835,1835,,,,KC,,State Senator,Speaker,,
Polk,Charles,,,,1836,1837,,,,SC,F,Governor,,,
Polk,Charles,,,,1837,1837,,,,SC,,State Senator,,,0
Polk,Charles,T.,,Conrad p. 265,1858,,,,,NC,,State Senator,,Conrad,0
Polk,Charles,T.,,,1861,1862,,,,NC,,State Senator,,,
Polk,William,A.,Esq.,,1867,1868,,,,KC,,State Representative,Speaker,,
Polk,Albert,F.,,,1916,1918,,,,,,,,,
Ponder,John,,,,1853,1854,,,,SC,,State Senator,,,
Ponder,John,,,,1855,1855,,,,SC,,State Senator,,,0
Ponder,James,,,,1857,1858,,,,SC,,State Representative,,,
Ponder,James,,,,1865,1866,,,,SC,,State Senator,,,
Ponder,James,,,,1867,1868,,,,SC,,State Senator,Speaker,,
Ponder,James,,,,1871,1875,,,,SC,D,Governor,,,
Pool,Frank,R.,,May also be spelled Poole,1911,1912,,,13,NC,,State Representative,,,
Pool,Frank,R.,,,1917,1918,,96,,NC,R,State Senator,Special Session 1918,,
Pool,Frank,R.,,,1919,1920,,97,,NC,,State Senator,,,0
Pool,Frank,H.,,,1925,1926,,100,6,NC,R,State Senator,,,
Pool,Frank,H.,,,1927,1928,,101,6,NC,,State Senator,,,0
Pool,Frank,R.,,,1935,1935,,105,13,NC,R,State Representative,,,
Poole,William,,,,1803,1803,,,,NC,,State Representative,,,
Poole,Samuel,S.,,,1833,1836,,,,NC,,Wilmington City Council,,RG5100 Box 1,131598
Poole,John,Morton,,,1851,1854,,,,NC,,Wilmington City Council,,RG5100 Box 1,131598
Poole,Clarence,E.,,,1913,1914,,,13,NC,,State Representative,,,
Poore,William,H.,,,1917,1919,,,,,,Chief Clerk of the House,,,0
Poore,William,,,,1932,1932,,,,,,Chief Clerk of the House,,,0
Poore,William,Jennings,,1932 Special Session,1932,1932,,103,4,KC,D,State Representative,,,
Poore,William,Jennings,,1934 Special Session,1933,1934,,104,4,KC,D,State Representative,,,
Poore,William,Jennings,,1 special session 1936,1935,1936,,105,2,KC,D,State Senator,,,
Poore,William,Jennings,,,1937,1938,,106,2,KC,,State Senator,,,0
Poore,William,Jennings,,,1939,1940,,107,2,KC,,State Senator,,,0
Poore,Herschel,N,,"State Manuels, & Comm of Elections Results",1969,1971,,,,,,,,,0
Poppiti,Robert,F.,,"Served ""At Large""",1985,1992,,,,NC,,Wilmington City Council,,RG5100 Box 1,131598
Porter,Alexander,,,,1795,1795,,,,NC,,State Representative,,,
Porter,Alexander,,,,1796,1796,,,,NC,,State Senator,,,
Porter,Alexander,,,,1797,1797,,,,,,State Senator,,,0
Porter,Robert,,,,1832,1836,,,,NC,,Wilmington City Council,,RG5100 Box 1,131598
Porter,Alexander,,,,1845,1848,,,,,,Mayor of Wilmington,,,
Porter,Alexander,,,,1845,1848,,,,NC,,Mayor; Wilmington,,RG5100 Box 1,131598
Porter,William,,Esq.,,1845,1846,,,,SC,,State Representative,,,
Porter,Robert,R.,,,1847,1850,,,4,NC,,Wilmington City Council,,RG5100 Box 1,131598
Porter,Robert,R.,,,1856,1860,,,4,NC,,Wilmington City Council,,RG5100 Box 1,131598
Postles,Thomas,E.,,,1901,1903,,,6,NC,,Wilmington City Council,,RG5100 Box 1,131598
Postles,Thomas,,,,1905,1907,,,6,NC,,Wilmington City Council,,RG5100 Box 1,131598
Potter,Benjamin,,Esq.,,1830,1830,,,,KC,,State Representative,,,
Powell,Nathaniel,C.,,,1851,1852,,,,KC,,State Representative,,,
Powell,James,B. R.,Esq.,,1855,1856,,,,KC,,State Representative,,,
Powell,James,Wilbur,,,1903,1904,,,9,KC,,State Representative,,,
Powell,Edwin,R.,,,1949,1950,,115,4,SC,R,State Senator,,,
Powell,Edwin,R.,,,1951,1952,,116,4,SC,,State Senator,,,0
Prado,Jesus,M.,,,1985,1992,,,5,NC,,Wilmington City Council,,RG5100 Box 1,131598
Pratt,Henry,,Esq.,,1839,1840,,,,KC,,State Representative,,,
Pratt,Henry,,,"History of Delaware 16091888, by T Scharf",1852,1854,,,,,,,,,0
Pratt,Henry,,Esq.,,1867,1868,,,,KC,,State Representative,,,
Pratt,Nathan,,Dr.,,1875,1879,,,,,,State Auditor,,"Journal, Conrad p. 260",
Pratt,Nathan,,,,1885,1889,,,,,,Insurance Commissioner,,,
Pratt,John,S.,Esq.,,1893,1894,,,,KC,,State Representative,,,
Pratt,Harry,,,,1923,1924,,99,12,NC,D,State Representative,,,
Pratt,George,,,,1923,1924,,99,3,KC,D,State Representative,,,
Pratt,Homer,W.,,,1941,1942,,108,3,KC,D,State Representative,,,
Press,William,L.,,,1953,1954,,117,11,NC,R,State Representative,,,
Prettyman,James,D.,,,1855,1855,,,,,,Chief Clerk of the House,,,0
Prettyman,Burton,C.,Esq.,,1855,1856,,,,SC,,State Representative,,,
Prettyman,John,H.,Esq.,,1893,1894,,,,SC,,State Representative,,,
Prettyman,Harry,S.,,,1901,1902,,,8,SC,,State Representative,,,
Prettyman,Frank,J.,,,1904,1905,,,9,KC,,State Representative,,,
Prettyman,Frank,J.,,,1906,1907,,,9,KC,,State Representative,,,
Prettyman,Walter,P.,,,1913,1915,,,,,,State Auditor,,,
Prettyman,John,,,,1917,1918,,96,1,SC,R,State Representative,,,
Prettyman,Harry,,,,1921,1922,,98,,SC,R,State Senator,2  2 year terms,,
Prettyman,Jacob,,,,1923,1924,,99,5,SC,D,State Senator,2  2 year terms,,
Prettyman,Harry,,,,1923,1924,,99,4,SC,,State Senator,2  2 year terms,,0
Prettyman,Jacob,,,,1925,1926,,100,5,SC,,State Senator,2  2 year terms,,0
Prettyman,Edwin,A.,,,1947,1948,,114,10,KC,R,State Representative,,,
Prettyman,Joseph,W.,,,1953,1954,,117,8,SC,D,State Representative,,,
Prettyman,Carl,P.,,,1961,1962,,121,3,KC,D,State Representative,,,
Price,Joseph,T.,,,1852,1855,,,5,NC,,Wilmington City Council,,RG5100 Box 1,131598
Price,Samuel,A.,,,1877,1879,,,3,NC,,Wilmington City Council,,RG5100 Box 1,131598
Price,William,A.,,,1903,1904,,,12,NC,,State Representative,,,
Price,James,F.,,,1915,1917,,,,,,Mayor of Wilmington,,,
Price,James,F.,,,1915,1917,,,,NC,,Mayor; Wilmington,,RG5100 Box 1,131598
Price,Lewis,M.,,,1919,1920,,97,,KC,D,State Senator,,,
Price,Lewis,M.,,,1921,1922,,98,,KC,,State Senator,,,0
Price,Herbert,Wilson,,1932 Special Session,1931,1932,,103,11,NC,D,State Representative,,,
Price,Herbert,Wilson,,1932 Special Session,1932,1932,,103,11,NC,,State Representative,,,0
Price,Herbert,Wilson,,1934 Special Session,1934,1934,,104,11,NC,D,State Representative,,,0
Price,Henry,T.,,,1959,1960,,120,1,KC,D,State Senator,,,
Price,Henry,T.,,,1961,1962,,121,1,KC,,State Senator,,,0
Pride,Job,,,,1851,1852,,,,SC,,State Representative,,,
Printz,John,,,,1643,1647,,,,,,Swedish Rule Govenor,,Conrad p. 256,0
Pritchett,Thomas,J.,Jr.,,1917,1918,,96,9,SC,R,State Representative,,,
Pritchett,Frank,S.,,,1941,1942,,108,5,KC,R,State Representative,,,
Protack,Charles,,,,1961,1964,,,2,NC,,Wilmington City Council,,RG5100 Box 1,131598
Pryor,Clifford,,,1932 Special Session,1932,1932,,103,15,NC,D,State Representative,,,
Pryor,Clifford,,,1934 Special Session,1934,1934,,104,15,NC,D,State Representative,,,
Pryor,Clifford,,,,1955,1956,,118,7,NC,D,State Senator,,,
Pryor,Charles,R.,,,1957,1958,,119,15,NC,D,State Representative,,,
Pryor,Clifford,,,,1957,1958,,119,7,NC,,State Senator,,,0
Pryor,Charles,R.,,,1959,1960,,120,15,NC,D,State Representative,,,
Pryor,Richard,V.,,"Appointed Nov. 14, 1974; replaced Orlando J. George who resigned.  96th Session",1974,1988,,,2,NC,,Wilmington City Council,,RG5100 Box 1,131598
Pugh,Karen,,,,1977,1978,,,,,,Chief Clerk of the House,,,0
Purnell,Thomas,R.,,,1903,1904,,,9,SC,,State Representative,,,
Purnell,Harold,W.,,Extra Ordinary Session 1938,1938,1938,,107,5,SC,R,State Senator,,,
Purnell,Harold,W. T.,,,1939,1940,,107,5,SC,R,State Senator,,,0
Purnell,Harold,N. T.,,,1941,1942,,108,5,SC,R,State Senator,President Pro-tem,,0
Pusey,Lea,,,,1832,1834,,,,NC,,Wilmington City Council,President 1832-1834,RG5100 Box 1,131598
Pusey,Elihu,J.,,,1855,1855,,,,SC,,State Senator,,,
Pusey,Joseph,M.,,,1857,1858,,,5,NC,,Wilmington City Council,,RG5100 Box 1,131598
Pyle,Cyrus,,,,1850,1856,,,3,NC,,Wilmington City Council,,RG5100 Box 1,131598
Pyle,Joseph,,,,1856,1859,,,3,NC,,Wilmington City Council,,RG5100 Box 1,131598
Pyle,Isaac,C.,Esq.,,1875,1876,,,,NC,,State Representative,,,
Pyle,Isaac,C.,,Pyle appointed vice James P. Hayes 45th Session,1875,1876,,,4,NC,,Wilmington City Council,,RG5100 Box 1,131598
Pyle,John,,,,1893,1894,,,,NC,,State Senator,,,
Pyle,Frederick,,,,1895,1896,,,,NC,,State Representative,,,
Pyle,John,,,,1895,1896,,,,NC,,State Senator,,,0
Pyle,John,,,,1897,1898,,,,NC,,State Senator,,,0
Pyle,John,,,,1898,1899,,,,NC,,State Senator,,,
Pyle,John,,,,1899,1900,,,,NC,,State Senator,,,0
Pyott,Robert,Maris,,1936 Special Session,1936,1936,,105,7,KC,R,State Representative,,,0
Pyott,Robert,Maris,,,1937,1938,,106,7,KC,R,State Representative,,,0
Pyott,Robert,Maris,,1944 Special Session,1943,1944,,109,7,KC,R,State Representative,,,
Pyott,George,J.,,,1953,1954,,117,2,KC,R,State Representative,,,
Queen,Daniel,J.,Jr.,,1955,1956,,118,2,KC,D,State Representative,,,
Quigley,Phillip,,,,1871,1873,,,6,NC,,Wilmington City Council,,RG5100 Box 1,131598
Quigley,Joseph,,,,1919,1920,,97,10,NC,,State Representative,,,
Quigley,James,R.,,,1941,1942,,108,10,NC,D,State Representative,,,
Quigley,James,R.,,1944 Special Session,1943,1944,,109,10,NC,D,State Representative,,,
Quigley,James,R.,,,1945,1946,,110,10,NC,D,State Representative,,,
