Subject,Author,Title,Date,Box Number,Barcode
Dover Days,,Old Dover Days Program,1960-67; 1969,5,391648
Dover Days,,Old Dover Days  Program,1990-92;1994,5,391648
Dover Days,,Old Dover Days Program,1970-75; 1977-79,5,391648
Dover Days,,Old Dover Days Program,"1980,1982-83,1985-88",5,391648
Dover Days,,Dover Days Guide to the Old State House  (2),1973,5,391648
Dover Days,,A Welcome to Old Dover Days in May,"1956, 1957",5,391648
Cities & Towns,,"Main Street and the Melting Pot - The Green, Dover",1986,4,391647
Dover Days,,"Lady Fair Vol.3, no. 2, April 1976 - Old Dover Days May 7-9",1976,5,391648
Cities & Towns,,An Autumn Weekend at the John Dickinson Mansion (Dover),1979,3,391651
Dover Days,,"Old Dover Days - Admission Tickets (1934), Admission Ticket (1948), invitation (1987), newspaper clipping,",1934-1989,5,391648
Dover Days,,"Old Dover - State House as seen in 1792, Dover, Delaware(14 copies)",n.d.,5,391648
Dover Days,,Old Dover Days brochures (tri-fold)  (3),n.d.,5,391648
Cities & Towns,,"Dover Century Club Telephone Directory - Dover and Vicinity  1955, 1956, 1958, 1959, 1960, 1962, 1963, 1964, 1966, 1967-68, 1968-69, 1969-70, 1970-71, 1972-73, 1973-74, 1974-75.",1955-1974,6,391649
Cities & Towns,,The Dedication of Lake Forest High School (Felton),1970,7,391652
Cities & Towns,,History of Felton Post Office,1969,7,391652
Cities & Towns,,6th Annual Wyoming Peach Festival,1995,13,391658
Cities & Towns,,These are the Facts…New Castle County and City of Wilmington,1957,14,391659
Cities & Towns,,Bridge Branch - Bridgeville Heritage Walking Tour (7 copies),1976,1,391646
Cities & Towns,"Mervine, Marlene","Bridgeville, Delaware--A Town Between",1975,1,391646
Cities & Towns,,Ordinances of the Town of Camden,1962,1,391646
Cities & Towns,Camden Town Council,Amendment to 530 of Article V of an Ordinance Defining Criminal Offenses within the Town of Camden,1964,1,391646
Cities & Towns,,History of the Meeting  (Camden),c. 1971,1,391646
Cities & Towns,"Pearson, Evelyn","A Colorful Town in Quaker Gray  from ""Delaware Digest"" (Camden)",1974,1,391646
Cities & Towns,"Morgan, Harvey J.",Photo copy of The History of Concord,n.d.,1,391646
Cities & Towns,,The History of Concord (2 handwritten pages of bibliography?),n.d.,1,391646
Cities & Towns,,"An Anniversary, The City of Dover, Delaware, 250 years, Dover Delaware, Its people and events (8 copies)",1967,4,391647`
Dover Days,,"Old Dover Days, First Saturday and Sunday Annually in May (2 copies)",n.d.,5,391648
Cities & Towns,,Beautiful Music Over Dover Carillonic Bells,1961,2,391650
Cities & Towns,,Reception and Ceremony Farmers Bank of the state of Delaware,1956,2,391650
Cities & Towns,,Questions and Answers from the Mayor and Councilmen of the city …,n.d.,2,391650
Cities & Towns,,"Places to go and things to see - Dover, the Capitol City of the First…",n.d.,2,391650
Cities & Towns,,The Post Guide,1975,2,391650
Cities & Towns,,Dover-The First Two Hundred and Fifty Years - A Brief History of Dover,1967,2,391650
Cities & Towns,,"Statistical Information on Dover and Kent Co, DE",1947,2,391650
Libraries,,"Delaware Libraries, 1901-2001",2001,1,391639
Illustrative Material,,"The Delaware Postcard Book, Twenty Miniature Prints, Volume 1",2001,1,390515
Illustrative Material,,"Greetings From Delaware, The Delaware Notecard Set, Volume 1",2001,1,390515
Cities & Towns,,Felton High School Alumni Association,n.d.,7,391652
Cities & Towns,,In the District Court of the United States for the District of Delaware  (2),1941,8,391653
Cities & Towns,,Felton High School Alumni Association Annual Reunion,1971-1971,7,391652
Cities & Towns,,First Annual Commencement Lake Forest Senior High School (Felton),1970,7,391652
Cities & Towns,,Second Annual Commencement Lake Forest Senior High School (Felton),1971,7,391652
Cities & Towns,,"Felton Post Office Dedication Program,  Felton, Delaware",1969,7,391652
Cities & Towns,,"Felton Community Fire Company, Inc. Open House",1971,7,391652
Cities & Towns,,This Is Laurel Delaware - Second Editon,1965,7,391652
Cities & Towns,,Constitution and By-Laws of the Laurel Building and Loan Association,1907,7,391652
Cities & Towns,"Cullen, Virginia","History of Lewes, Delaware with Historical Guide to Lewes and Vicinity  (3)",1956,16,484185
Cities & Towns,"Cullen, Virginia","History of Lewes, Delaware with Historical Guide tour.(2nd printing)  by Virginia Cullen",1981,8,391653
Cities & Towns,,Lewes Delaware  350 Years  (2),1981,8,391653
Cities & Towns,,Felton (photo copy),n.d.,7,391652
Cities & Towns,,Felton (photo copy in green cover),n.d.,7,391652
Cities & Towns,,"Adams-Simpler-Ware Post No. 6009, Veterans of Foreign Wars, Public Inst.",1946,7,391652
Cities & Towns,,"Adams-Simple-Ware Auxiliary Post No. 6009, Veterans of Foreign Wars",1946,7,391652
Cities & Towns,,This  Is Laurel Delaware - First Edition,1957,7,391652
Cities & Towns,"Johnson, Jr. Walton A",Unselfish Devotion Frankford & Its Firemen 1933-1983,1983,7,391652
Cities & Towns,"Dodd, Jeannette Betts",Frederica Was Shipbuilding Center of Prominence in the Past Century.  2 copies,1947,7,391652
Cities & Towns,,Self guided walking tour of historic Frederica,1979,7,391652
Cities & Towns,,Dedication Lewes Town Hall,1961,8,391653
Cities & Towns,,Spring Tour  National Society of Colonial Dames in the State of Delaware,1967,8,391653
Cities & Towns,,Picturesque and Historic Lewes Delaware - Past Present Future,n.d.,8,391653
Cities & Towns,,Lewes Tercentenary Celebration - Dedication of Zwaanendael House,1932,8,391653
Cities & Towns,,325th Anniversary Parade-Pageant of the Years (2 copies),1956,8,391653
Cities & Towns,,325th Anniversary Community Church Service (2 copies),1956,8,391653
Cities & Towns,,The Lewes Historical Society invites you to become a member,n.d.,8,391653
Cities & Towns,,Welcome!  Lewes Delaware  Have a Great Vacation on Beautiful Delaware Bay (4 copies),n.d.,8,391653
Cities & Towns,,"The Lewes Historical Society ""The Swanendael Massacre""",1965,8,391653
Cities & Towns,,Historical Guide to Lewes and Vicinity,n.d,8,391653
Cities & Towns,"Brown, Sheldon S.",Remade in America,1973,8,391653
Cities & Towns,,"325th Anniversary Celebration, Lewes, Delaware-Program for Friday August 10.1956  (2)",1956,8,391653
Cities & Towns,,"Delaware The First State, Dec. 7, 1787   The Burton-Ingram House, Lewes, Delaware (calendar)",1966,8,391653
Cities & Towns,,"Peninsula Pacemaker -Article about  Lewes, Delaware - Delaware's Maritime Town",1972,8,391653
Cities & Towns,,"COLONIAL HOMES - Article:  Houses of Lewes England and Lewes, Delaware",1986,8,391653
Cities & Towns,,Middletown Yesterday,1979,9,391654
Cities & Towns,,"Volunteer Hose Co.  Middletown, Delaware",1937,9,391654
Cities & Towns,,Welcome to Milton  Delaware,n.d,9,391654
Cities & Towns,,Tour Historic Milton,n.d.,9,391654
Cities & Towns,,"Governor's  Day-Milton, Delaware",n.d.,9,391654
Cities & Towns,,From the Land of Holly - Holly Festival,n.d.,9,391654
Cities & Towns,,Visit Historic Milton,1986,9,391654
Cities & Towns,,Visit Historic Milton,n.d.,9,391654
Cities & Towns,,Official Opening-Lydia Ann B. Cannon Museum of the Milton Historical Soc..,1972,9,391654
Cities & Towns,,"A Millwheel in Progress, Greater Millsboro Chamber of Commerce",1986,9,391654
Cities & Towns,,Newspaper Clipping: Milton,1977,9,391654
Cities & Towns,,"Milton Public Library, Milton, Delaware",n.d.,9,391654
Cities & Towns,"Murray, Aubrey P.",Rambling Around Millsboro,1987,9,391654
Cities & Towns,"Hudson, Dorothy Warren","Millsboro, Delaware - Bicentennial Commemoration.  2 copies",1975,9,391654
Cities & Towns,,Middletown 1861 1961 Delaware Centennial Celebration; A Once-in-a..,1961,9,391654
Cities & Towns,"Pearce, Mrs Joseph J.",The Milford New Century Club,1948,9,391654
Cities & Towns,"Dill, Bess E.",Town of Magnolia and Nearby Areas,1975,9,391654
Cities & Towns,"Ozanne, Marq R.","The Personnel System of the City of Milford, Delaware",1974,10,391655
Cities & Towns,,You Are Invited to join in the Observance of the 180th birthday..,1967,10,391655
Cities & Towns,,Milford Delaware 1776-1976 Celebrating America's 200th birthday,1976,10,391655
Cities & Towns,,Milford Delaware Founded 1787 - A Walking/Riding Tour of Historic Milford,n.d.,10,391655
Cities & Towns,,Milford…The Shopping Center of Lower Delaware,n.d.,10,391655
Cities & Towns,,Milford Heritage Festival - Schedule of Events and Historic Fitness Walk,1996,10,391655
Cities & Towns,,1972 Old Milford Day,1972,10,391655
Cities & Towns,,1962 Old Milford Days - 175th Anniversary of the founding of Milford..,1962,10,391655
Cities & Towns,,The First State Delaware - Calendar: Parson Thorne Mansion-Milford,1965,10,391655
Cities & Towns,,Milford takes its historic past and converts it for a viable future (3 copies),ca. 1973,10,391655
Cities & Towns,,"Milford's Heritage, Vol. I",1978,10,391655
Cities & Towns,,It's Easy with the Lion Directory to locate Milford…,n.d.,10,391655
Cities & Towns,,Milford - Delaware's Southern Capital.  2 copies,1985,10,391655
Cities & Towns,,Milford - Delaware's Southern Capital,n.d.,10,391655
Cities & Towns,,The Milford Story - Annual Report for 1950,1950,10,391655
Cities & Towns,,"By-Laws, Rules and Regulations of the Odd Fellows' Cemetery, Milford",1880,10,391655
Cities & Towns,,"Map of Milford, Delaware",1959,10,391655
Cities & Towns,,Come to Old Milford Days,n.d.,10,391655
Cities & Towns,,Trustees of New Castle Common Audited Financial Statements,1979,11,391656
Cities & Towns,"Janvier, Anne R.",Stories of  Old New Castle compiled by Anne R. Janvier,n.d.,11,391656
Cities & Towns,"Kelly, Paul William","New Castle, Delaware - A Bibliography in Commemoration of the Tercentenary of the Founding of…",1951,11,391656
Cities & Towns,,New Castle 1651-1951  Tercentenary  Celebration (4),1951,11,391656
Cities & Towns,,New Castle  350  1651-2001  (2),2001,11,391656
Cities & Towns,,"The Jefferson House, New Castle, Delaware",1984,11,391656
Cities & Towns,,Visit Historic New Castle Delaware - The Colonial Capital of the First St..,n.d.,11,391656
Cities & Towns,,Visit  Historic New Castle Delaware - The Colonial Capital of the First St…,n.d.,11,391656
Cities & Towns,,Visit Historic New Castle Delaware - The Colonial Capital of the First St…,n.d.,11,391656
Cities & Towns,,Tercentenary Celebration - On the Strand at Fort Casimir 1651-1951  (26 copies),1951,11,391656
Cities & Towns,,Delaware's First State House,n.d.,11,391656
Cities & Towns,,New Castle Delaware - A Report Concerning its History and Future (6),1948,11,391656
Cities & Towns,"Arnold, Heather",The Tides Led the Town,1994,11,391656
Cities & Towns,,"Police Department New Castle, Delaware Headquarters",1971,11,391656
Cities & Towns,,"A Short History of the Old Court House New Castle, Delaware  (2 copies)",1957,11,391656
Cities & Towns,,Old Court House Tea Room,n.d.,11,391656
Cities & Towns,,New Castle Tercentenary of Dutch Settlement 1651-1951 (2),1951,11,391656
Cities & Towns,,Old New Castle on the Delaware Founded by the Dutch 1651..,1951,11,391656
Cities & Towns,,Annual Financial Report of the Trustees of New Castle Common..,1970,11,391656
Cities & Towns,"Sherwood, Mary Lou & McIntire, Nick",A Walk In Old New Castle.  2 copies.,1974,11,391656
Cities & Towns,,A List of Delaware Heritage Buildings and Areas in New Castle County,n.d.,11,391656
Cities & Towns,,Mayor & Council of the City of New Castle Zoning Ordinance of the city..,1968,11,391656
Cities & Towns,,Delaware - Old New Castle and Modern Delaware.,1951,11,391656
Cities & Towns,,6 Outstanding Communities - Annual Report of Recreation Promotion and..,1947,11,391656
Cities & Towns,,A Day in Delaware  Exploring colonial New Castle (photo copy of article),1981,11,391656
Cities & Towns,,Historic Old New Castle Delaware Bicentennial Celebration catalogue,1976,11,391656
Cities & Towns,,New Castle Tercentenary 1651-1951 Report of the Commission  (2),1952,11,391656
Cities & Towns,,The New Castle Antiques Show,n.d.,16,484185
Cities & Towns,,The Fifteenth Annual New Castle Antiques Show,1963,16,484185
Cities & Towns,,"A Suggested Walking Tour of Historic New Castle, Delaware",1971,11,391656
Cities & Towns,,A Suggested Walking Tour of Historic New Castle - New Castle Board of Trade,n.d.,11,391656
Cities & Towns,,New Castle County Civic Associations,1964,11,391656
Cities & Towns,,"A Day in Old New Castle, Delaware  Held Annually the Third Saturday in May",n.d,16,484185
Cities & Towns,,A Day in Old New Castle  (3 copies - 1 with no cover),1959,11,391656
Cities & Towns,,"A Day in Old New Castle, Delaware",1960,11,391656
Cities & Towns,,A Day in Old New Castle,1961; 1974; 1995,11,391656
Cities & Towns,,A Day in Old New Castle; (2 undated),n.d.,11,391656
Cities & Towns,"Dumigan, David H.","The Telephone News article: New Castle County-Yesterday, Today and",1950,11,391656
Cities & Towns,,American Bar Association Journal  cover  The Old  Courthouse; see p. 1067,1970,11,391656
Cities & Towns,,Newark - the Educational Center of Delaware,n.d.,12,391657
Cities & Towns,,"Newark, Delaware Welcomes you to the City",1957,12,391657
Cities & Towns,,"Annual Report of the Town of Newark, Delaware",1948,12,391657
Cities & Towns,,This is Greater Newark - City of Newark Delaware,1987,12,391657
Cities & Towns,,Catalogue Exhibition of Antiques - The Parish House of St.Thomas's in..,1946,12,391657
Cities & Towns,,Second Annual Exhibition and Sale of Antiques sponsored by St. Thomas's.,1947,12,391657
Cities & Towns,,Third Annual Exhibition and Sale of Antiques sponsored by St. Thomas E,1948,12,391657
Cities & Towns,,Know Your Newark Delaware,"1954, 1956",12,391657
Cities & Towns,,"Newark Delaware A Center of Culture, Industry, Commerce",n.d.,12,391657
Cities & Towns,,39th Annual Convention Delaware Volunteer Firemen's Association,1959,12,391657
Cities & Towns,"Dolan, Paul & Dunn, Albert H.",Brookside A Study of a Suburban Real Estate Development in Delaware,1959,12,391657
Cities & Towns,,Toward Historic and Cultural Preservation in Newark,1976,12,391657
Cities & Towns,,"Newark, Delaware  Bicentennial Showcase 1776-1976",1976,12,391657
Cities & Towns,"Owen, James Richardson & Owen James Bishop","A History of the Iron Hill Area Newark, Delaware.  2 copies",1973,12,391657
Cities & Towns,,"Main Street Façade Improvement Workbook-Newark, Delaware",1977,12,391657
Cities & Towns,"Ingram, Horace O.",I Remember Newport (2),1991,12,391657
Cities & Towns,,Seventy-fifth Anniversary and Ladies Night-Armstrong Lodge No. 26..,1945,12,391657
Cities & Towns,,History of Odessa.  2 copies,1901,12,391657
Cities & Towns,"Walker, John S.",A Study of the Odessa Quakers,1967,12,391657
Cities & Towns,,"Old St. Paul's Church, Odessa, Delaware",n.d.,12,391657
Cities & Towns,,Historic Houses of Odessa,1986,12,391657
Cities & Towns,,Odessa Day,"1949-1950, 1952-1953, 1956, 1959",12,391657
Cities & Towns,,The Friends in Odessa,n.d.,12,391657
Cities & Towns,"Heite, Edward F.",Non-Economic Effects of Railroad Route-Selection on Two Delaware Vi..,1972,12,391657
Cities & Towns,,"Christmas in Odessa, Delaware",1975,12,391657
Cities & Towns,,14th Annual Christmas in Odessa,1978,12,391657
Cities & Towns,,The Mediator,n.d.,19,539531
Cities & Towns,,The Wetlands of Port Penn - Interpretive Trail,1993,12,391657
Cities & Towns,"Burdick, Kim",17th and 18th Century Dutch in the Port Penn Area.  2 copies,1988,12,391657
Cities & Towns,,A Brief History of Port Penn and Augustine Beach,n.d.,12,391657
